time,forward_velocity,angular_velocity,x_position,y_position,azimuth
3275162.0,2.8837251854882227,-0.22372768776891,74.00196632,48.75159386,265.67980333115116
3275212.0,2.8871753236747493,0.5233660903785359,73.98865541,48.91949951,265.2547795717932
3275262.0,2.878133711765219,1.8998612136608222,73.97829904,49.04045049,264.95724602652854
3275312.0,2.8714436753719763,2.455810688320295,73.96213788,49.2238172,264.969169851203
3275362.0,2.8807743401406576,3.9587804111528837,73.95165348,49.33802563,264.5406648002819
3275412.0,2.898782048004777,4.982501492391028,73.92877628,49.49199605,264.2272452553021
3275462.0,2.8945614595673415,6.202070906613838,73.91607074,49.61621749,264.09278999436384
3275512.0,2.9133502696341345,6.929284323781992,73.8964843,49.79568746,263.4505669303092
3275562.0,2.911619088530623,7.428078064273035,73.88333965,49.91024409,263.4580361227181
3275612.0,2.914415252544749,7.567057053839528,73.86275158,50.08408106,263.03344110767824
3275662.0,2.934651141842195,8.971736078211055,73.84157685,50.18968191,262.66462737281165
3275712.0,2.8927705720895456,10.209941363032959,73.8188699,50.36105476,262.2398911236753
3275762.0,2.930572495593043,11.386111488306572,73.80228736,50.48045426,261.9464665452384
3275812.0,2.8886497503949933,12.006350124630721,73.77720786,50.65308828,261.5218323398854
3275862.0,2.9148362102825236,12.16757237247305,73.75801952,50.7764842,260.80051250950874
3275912.0,2.870647806840144,12.514735673497382,73.72599618,50.93251059,260.2321961308847
3275962.0,2.89870414851195,13.366424120859257,73.70563678,51.04566322,259.36777516373706
3276012.0,2.854253813760631,13.883947259440951,73.67091396,51.21669642,257.6800214653251
3276062.0,2.8855134885547873,14.881405866292893,73.6445371,51.33596456,257.378822709045
3276112.0,2.8365157433028276,15.427953005437155,73.60635866,51.50355292,256.95402240322716
3276162.0,2.8872239147318473,16.19075817035059,73.5782208,51.61442065,256.30882763627227
3276212.0,2.8405200791216405,16.469655268183516,73.53898274,51.76954052,255.30040982743253
3276262.0,2.8723586771169827,17.519101831382752,73.5061083,51.89168243,254.57129055177387
3276312.0,2.832944996569008,17.8821441706888,73.45555572,52.06581691,253.0518728848954
3276362.0,2.87234532348766,18.35630892339309,73.42097664,52.17720362,252.4550731126978
3276412.0,2.819039818367022,18.77968008713544,73.37086901,52.32474872,251.6935515840342
3276462.0,2.8438140597459376,19.719557705838604,73.33314796,52.43675068,251.08051407333107
3276512.0,2.8029941375937746,20.17766017761366,73.2780272,52.59371136,250.2194218190858
3276562.0,2.8476409629815342,21.1078867374704,73.23607436,52.70573672,248.71931964810096
3276612.0,2.8032403748989507,21.219462529054496,73.17194506,52.86370773,247.09069072507572
3276662.0,2.8488199885425676,21.37025151543851,73.12773833,52.94535531,246.44174388670365
3276712.0,2.792312977600459,21.147439124734923,73.05989588,53.0971063,245.38282466106864
3276762.0,2.8368114780088503,21.300654500708884,73.01081162,53.20243557,244.64540540419813
3276812.0,2.798789951336198,21.217247947504326,72.93880023,53.3508755,243.5965590630804
3276862.0,2.842316240886713,21.373591610491573,72.88407235,53.4583487,242.43091613486195
3276912.0,2.804737603024147,21.51558607830876,72.80344367,53.60847451,240.84188879412898
3276962.0,2.839222382755347,21.583524022007257,72.7482696,53.70592842,240.12489737341562
3277012.0,2.7983577200626106,21.53871054907343,72.66196338,53.85290631,239.03172581405522
3277062.0,2.838600784546363,22.11716344399652,72.60054244,53.95296617,237.88157738349048
3277112.0,2.8002014841560268,21.347247741349516,72.50318428,54.10292134,236.13124930269464
3277162.0,2.8641861819252497,21.366814623342016,72.45488685,54.18909896,235.48421385152716
3277212.0,2.8280206086325057,20.85386837592475,72.3591244,54.32562133,234.42095825211547
3277262.0,2.856252521015972,21.23426871210208,72.29269654,54.41725168,233.6982140486601
3277312.0,2.821465248703287,21.129982101387245,72.19476488,54.54693628,232.18504345521347
3277362.0,2.8657494035043993,21.494789375645514,72.12041205,54.64102448,231.18012532988217
3277412.0,2.843906512951911,20.793486472932287,72.01740192,54.78912501,229.71565792519087
3277462.0,2.8714527349163883,20.926754658633694,71.9430588,54.87595278,229.14316376750784
3277512.0,2.8289022911717545,20.620105442245844,71.82930861,55.00549032,228.28246244236618
3277562.0,2.865454951628834,20.59916373798672,71.75292337,55.09031589,227.7116105536114
3277612.0,2.824584753475694,20.797478270715942,71.63648593,55.21641505,226.85086018328246
3277662.0,2.8810136307492513,21.322715788198987,71.56549424,55.29899361,225.75711755688764
3277712.0,2.8180651845531854,20.917020375236344,71.43750131,55.42697969,224.23981840145666
3277762.0,2.845226918890408,20.662890366193242,71.35908,55.50201141,223.229403548222
3277812.0,2.7908104299645276,20.120506152793943,71.23505395,55.61641832,222.15011263629376
3277862.0,2.8254196981805864,20.015760760755487,71.15128928,55.69128824,221.43138085627768
3277912.0,2.8184908928912584,19.513132264665078,71.03231474,55.82038566,220.53640943571898
3277962.0,2.850838941239881,19.920267846332123,70.94659967,55.89276266,219.81846570185436
3278012.0,2.7995588925512482,19.435817306391133,70.81584223,55.99970284,218.7376765625876
3278062.0,2.825052177594084,19.458929015888963,70.72227349,56.07322516,217.5798189275936
3278112.0,2.7691687599871413,19.2664330369893,70.58067357,56.17884856,215.8607867755961
3278162.0,2.8340099166528945,19.903797445757995,70.52208442,56.24102665,215.20628029855476
3278212.0,2.775784326454398,19.42752000624377,70.38997799,56.3316817,213.7116833352487
3278262.0,2.8032452099183183,19.76822276871625,70.29285919,56.39575562,213.1178092574404
3278312.0,2.7495483812441504,19.638289398826437,70.1501435,56.48733304,212.2569251587621
3278362.0,2.772068179433444,19.836461320887988,70.04749517,56.55085455,211.24371828219176
3278412.0,2.742415703230047,19.48094659359161,69.9278909,56.63507069,209.623198430841
3278462.0,2.7832074875261648,20.024283576330962,69.82798713,56.69121531,209.0476423867008
3278512.0,2.777584072788275,19.732721367458055,69.67677628,56.77371733,208.18693212341756
3278562.0,2.770599288742976,19.402831366598264,69.57644443,56.82685092,207.62252990597096
3278612.0,2.7609889728214334,18.63967265685114,69.42211388,56.90613954,206.7619007735115
3278662.0,2.770188390003359,17.5677815201212,69.34636825,56.9562406,206.15589425709553
3278712.0,2.7602771760959848,17.666381303400993,69.19194069,57.03064628,205.29512979200487
3278762.0,2.7575661347116927,18.23107650684227,69.08244264,57.08121611,204.28298586673606
3278812.0,2.748275462635246,18.338328443863794,68.91343829,57.15558011,203.21719080378477
3278862.0,2.753314261099357,18.104652411525414,68.80846036,57.19982527,202.49083622137496
3278912.0,2.7328015691510563,17.634729774488186,68.70048691,57.25400087,201.06366831185085
3278962.0,2.745135016013097,16.74071778482454,68.59519061,57.29379696,200.34388062791413
3279012.0,2.7527378725267213,16.21226416596506,68.43663941,57.35089488,199.26634107607828
3279062.0,2.765444415189712,15.802157834304193,68.31916317,57.3911329,198.5484253598498
3279112.0,2.7812457506888872,15.526388178259925,68.14170247,57.44882428,197.46962484249843
3279162.0,2.80885708341528,16.137021328969137,68.06660086,57.48693185,196.83669956565583
3279212.0,2.7997594240392862,15.621443734266377,67.9050738,57.53416217,195.76101519386478
3279262.0,2.7989541709384698,15.669890644544724,67.79082891,57.56610066,195.47689441869682
3279312.0,2.8153517112623585,14.720768954624008,67.6195778,57.6128362,195.05245891510714
3279362.0,2.832807347136236,13.826887603437477,67.49865399,57.64454075,194.33049926276064
3279412.0,2.8488269030265023,13.252642471862968,67.35557264,57.69968742,193.29363186485728
3279462.0,2.843461622012075,12.760932068022335,67.2394665,57.72681321,193.006567977383
3279512.0,2.8570434068155577,12.1389944940142,67.12988203,57.75169459,192.5779129261111
3279562.0,2.869014352766358,11.888080188259467,66.95963547,57.78868432,191.93853075869208
3279612.0,2.8830971315255733,11.331946960117811,66.83943887,57.81315295,191.07460809293886
3279662.0,2.909777633834658,10.796006452825857,66.69253461,57.8632453,189.46062517436852
3279712.0,2.907789839820545,9.968934640121736,66.57604352,57.88236312,189.17929464636703
3279762.0,2.91463773060077,9.503451249582096,66.39382538,57.91182795,189.19125130152315
3279812.0,2.930821338105405,9.12368238484286,66.26928156,57.93198925,189.19942374232977
3279862.0,2.960121227489508,8.508353875726653,66.10301291,57.95828468,188.7743936804361
3279912.0,2.9783377668074693,7.846133595534079,65.95594594,57.99534819,188.47855866855508
3279962.0,2.952636782756915,7.90135875892398,65.78102486,58.01984529,187.46590062825675
3280012.0,2.9564187949298923,7.466639899582047,65.65954551,58.03543843,187.1631222846312
3280062.0,2.960301759323232,7.306301768441321,65.48702375,58.05647103,186.73844613876759
3280112.0,2.9736735637513165,6.896313189394562,65.36593262,58.07045704,186.43847746557782
3280162.0,2.996523608645853,6.446734709659681,65.20309378,58.10081543,186.80984647761917
3280212.0,2.977727335655313,5.923946571226285,65.08139494,58.1153569,186.8177857246032
3280262.0,2.9714211736014704,5.712748497716128,64.89853009,58.1372391,186.82971545074295
3280312.0,2.982357533890932,5.3677184233848765,64.78139335,58.15082454,186.40141981589593
3280362.0,2.9878367760410436,5.380034251513189,64.61225051,58.16889599,185.79543226438295
3280412.0,3.0016357453843074,4.6937418538120745,64.48925566,58.19109455,185.4405864384207
3280462.0,2.9958158721069172,4.348964756634385,64.31025459,58.20651649,184.40779609359592
3280512.0,3.007715614370136,3.7013645150289936,64.18994708,58.21547979,184.11390908092258
3280562.0,2.9598642596741156,3.336877664248965,64.00813387,58.22857552,184.1257167097562
3280612.0,3.0108278419600576,3.486854066233341,63.88598366,58.23739497,184.13364971150025
3280662.0,2.9780695969905184,3.235917246204671,63.72220745,58.25789379,183.95767151159956
3280712.0,3.00573962357313,3.939893748184644,63.60465757,58.26573768,183.67749474871013
3280762.0,2.9620863293056447,3.999794733268199,63.42031268,58.27760535,183.68946057119098
3280812.0,3.017029650731355,3.786107774794682,63.29683267,58.28557631,183.69747573508283
3280862.0,2.97965546846877,3.7799453811400467,63.1246155,58.2960646,183.27271782814185
3280912.0,3.016137166759076,3.533523395589194,63.00747644,58.31116505,183.06557994880652
3280962.0,3.007937177235495,2.9702587631368105,62.82888349,58.32074781,183.07716515542407
3281012.0,3.0679929771342587,3.506388994832616,62.70436186,58.32745069,183.08524282901138
3281062.0,3.0376799422599587,3.5737444280839967,62.52410565,58.3371849,183.0969360954691
3281112.0,3.1029823231866853,4.009542317349693,62.39975398,58.34392166,183.10500288285832
3281162.0,3.089317535003976,4.005189644433089,62.22365916,58.36287549,182.60315081168082
3281212.0,3.147133947338289,3.2555681356193586,62.09349002,58.36847207,182.3206433137766
3281262.0,3.11802040045434,2.9216256118299735,61.89773337,58.375681,181.89739813000628
3281312.0,3.189255988746022,2.5196166776997524,61.77337062,58.37996684,182.05014483937094
3281362.0,3.161102062134656,2.422350108566597,61.58045002,58.38800436,182.72124325742678
3281412.0,3.2202627776810555,2.0498368050831597,61.44816485,58.4044183,182.16676827862597
3281462.0,3.1914398767509478,1.9559900480603154,61.2595283,58.41053794,181.5494389702626
3281512.0,3.262014504312503,2.7845671177561364,61.13015034,58.41355451,181.12188772218303
3281562.0,3.2430964094277,2.902283036265542,60.93148116,58.41708469,180.91409254566514
3281612.0,3.320805477811571,2.77609443398945,60.80491878,58.4194356,181.21421534450178
3281662.0,3.310521350296903,2.369693589632022,60.6157961,58.43528867,180.65853944616237
3281712.0,3.3661333651904726,2.474695410153009,60.47605254,58.43654287,180.36989310655375
3281762.0,3.329482426502118,2.682136841561056,60.27621494,58.43785559,180.3828380566107
3281812.0,3.4040011576301463,2.2836112593545965,60.14143871,58.43876642,180.39156855830979
3281862.0,3.3805468728707813,2.372198988391223,59.93493209,58.44098751,180.84088017049066
3281912.0,3.4662444599270255,2.35013042849294,59.7841186,58.46214951,180.60494835445684
3281962.0,3.4235188096444387,2.137327219015719,59.58097763,58.46317115,179.97135115971832
3282012.0,3.4817740376669173,1.8365041528731707,59.43972611,58.4631118,179.98050083734032
3282062.0,3.4457767822019814,1.4898714839689704,59.22579634,58.46306487,179.9943583372776
3282112.0,3.5057606171021,1.1766792297707918,59.088266,58.46358522,180.43920123272065
