%time,field.header.seq,field.header.stamp,field.header.frame_id,field.speed
1575033840795253446,990,3141752805000,vehicle_info_speed,0.0
1575033840808420012,991,3141762961000,vehicle_info_speed,0.0
1575033840840684764,992,3141772847000,vehicle_info_speed,0.0
1575033840850931370,993,3141782936000,vehicle_info_speed,0.0
1575033840872400421,994,3141792884000,vehicle_info_speed,0.0
1575033840892328390,995,3141802948000,vehicle_info_speed,0.0
1575033840911354639,996,3141812967000,vehicle_info_speed,0.0
1575033840931852781,997,3141823237000,vehicle_info_speed,0.0
1575033840941682750,998,3141832805000,vehicle_info_speed,0.0
1575033840956188835,999,3141842995000,vehicle_info_speed,0.0
1575033840972459212,1000,3141852805000,vehicle_info_speed,0.0
1575033840994745869,1001,3141863094000,vehicle_info_speed,0.0
1575033841014569232,1002,3141873930000,vehicle_info_speed,0.0
1575033841024374080,1003,3141883091000,vehicle_info_speed,0.0
1575033841047786896,1004,3141893930000,vehicle_info_speed,0.0
1575033841078471897,1005,3141903145000,vehicle_info_speed,0.0
1575033841099219118,1006,3141912962000,vehicle_info_speed,0.0
1575033841120581067,1007,3141923144000,vehicle_info_speed,0.0
1575033841144560092,1008,3141933930000,vehicle_info_speed,0.0
1575033841144621588,1009,3141943367000,vehicle_info_speed,0.0
1575033841165456316,1010,3141953199000,vehicle_info_speed,0.0
1575033841180914649,1011,3141963401000,vehicle_info_speed,0.0
1575033841197713461,1012,3141973930000,vehicle_info_speed,0.0
1575033841214069199,1013,3141983245000,vehicle_info_speed,0.0
1575033841235131213,1014,3141993930000,vehicle_info_speed,0.0
1575033841248645836,1015,3142003297000,vehicle_info_speed,0.0
1575033841280250102,1016,3142014163000,vehicle_info_speed,0.0
1575033841290449913,1017,3142023515000,vehicle_info_speed,0.0
1575033841316791164,1018,3142033931000,vehicle_info_speed,0.0
1575033841336448410,1019,3142043984000,vehicle_info_speed,0.0
1575033841346709396,1020,3142053977000,vehicle_info_speed,0.0
1575033841373742455,1021,3142063441000,vehicle_info_speed,0.0
1575033841394367286,1022,3142073931000,vehicle_info_speed,0.0
1575033841408416736,1023,3142083966000,vehicle_info_speed,0.0
1575033841428883019,1024,3142093286000,vehicle_info_speed,0.0
1575033841455378778,1025,3142103965000,vehicle_info_speed,0.0
1575033841467294885,1026,3142114159000,vehicle_info_speed,0.0
1575033841486439444,1027,3142124011000,vehicle_info_speed,0.0
1575033841506555133,1028,3142134002000,vehicle_info_speed,0.0
1575033841527793403,1029,3142143979000,vehicle_info_speed,0.0
1575033841542562257,1030,3142153928000,vehicle_info_speed,0.0
1575033841565315423,1031,3142166411000,vehicle_info_speed,0.0
1575033841585055784,1032,3142173812000,vehicle_info_speed,0.0
1575033841599315947,1033,3142184042000,vehicle_info_speed,0.0
1575033841616354488,1034,3142193958000,vehicle_info_speed,0.0
1575033841632923846,1035,3142204679000,vehicle_info_speed,0.0
1575033841652901818,1036,3142214683000,vehicle_info_speed,0.0
1575033841663909223,1037,3142224677000,vehicle_info_speed,0.0
1575033841684960760,1038,3142233909000,vehicle_info_speed,0.0
1575033841703253255,1039,3142244676000,vehicle_info_speed,0.0
1575033841722546874,1040,3142254002000,vehicle_info_speed,0.0
1575033841746214407,1041,3142266129000,vehicle_info_speed,0.0
1575033841746219379,1042,3142273976000,vehicle_info_speed,0.0
1575033841776034440,1043,3142284673000,vehicle_info_speed,0.0
1575033841794609796,1044,3142293983000,vehicle_info_speed,0.0
1575033841824723707,1045,3142304640000,vehicle_info_speed,0.0
1575033841824742111,1046,3142315509000,vehicle_info_speed,0.0
1575033841844659909,1047,3142325110000,vehicle_info_speed,0.0
1575033841864610626,1048,3142333986000,vehicle_info_speed,0.0
1575033841885149175,1049,3142345289000,vehicle_info_speed,0.0
1575033841905382233,1050,3142353985000,vehicle_info_speed,0.0
1575033841930548883,1051,3142365296000,vehicle_info_speed,0.0
1575033841939376056,1052,3142373955000,vehicle_info_speed,0.0
1575033841972434490,1053,3142385044000,vehicle_info_speed,0.0
1575033841972562494,1054,3142393984000,vehicle_info_speed,0.0
1575033841991871320,1055,3142404570000,vehicle_info_speed,0.0
1575033842016553940,1056,3142414677000,vehicle_info_speed,0.0
1575033842029523317,1057,3142425233000,vehicle_info_speed,0.0
1575033842051776726,1058,3142434433000,vehicle_info_speed,0.0
1575033842066263165,1059,3142445374000,vehicle_info_speed,0.0
1575033842087135881,1060,3142454650000,vehicle_info_speed,0.0
1575033842107627296,1061,3142465697000,vehicle_info_speed,0.0
1575033842127933486,1062,3142474599000,vehicle_info_speed,0.0
1575033842141494569,1063,3142484714000,vehicle_info_speed,0.0
1575033842152421546,1064,3142494488000,vehicle_info_speed,0.0
1575033842186036474,1065,3142505144000,vehicle_info_speed,0.0
1575033842206409981,1066,3142515309000,vehicle_info_speed,0.0
1575033842206425478,1067,3142524512000,vehicle_info_speed,0.0
1575033842231402981,1068,3142534650000,vehicle_info_speed,0.0
1575033842251303100,1069,3142545662000,vehicle_info_speed,0.0
1575033842268882352,1070,3142554494000,vehicle_info_speed,0.0
1575033842287921336,1071,3142565246000,vehicle_info_speed,0.0
1575033842297119901,1072,3142574552000,vehicle_info_speed,0.0
1575033842313194102,1073,3142585681000,vehicle_info_speed,0.0
1575033842327074184,1074,3142594494000,vehicle_info_speed,0.0
1575033842355130438,1075,3142604876000,vehicle_info_speed,0.0
1575033842355156680,1076,3142615997000,vehicle_info_speed,0.0
1575033842385405761,1077,3142625023000,vehicle_info_speed,0.0
1575033842416476758,1078,3142634645000,vehicle_info_speed,0.0
1575033842428517032,1079,3142644895000,vehicle_info_speed,0.0
1575033842439426029,1080,3142654949000,vehicle_info_speed,0.0
1575033842463421922,1081,3142666094000,vehicle_info_speed,0.0
1575033842478115794,1082,3142674664000,vehicle_info_speed,0.0
1575033842489889830,1083,3142684968000,vehicle_info_speed,0.0
1575033842504993761,1084,3142694875000,vehicle_info_speed,0.0
1575033842529621860,1085,3142705150000,vehicle_info_speed,0.0
1575033842552432502,1086,3142715152000,vehicle_info_speed,0.0
1575033842567571694,1087,3142725023000,vehicle_info_speed,0.0
1575033842582218127,1088,3142734881000,vehicle_info_speed,0.0
1575033842601572464,1089,3142745045000,vehicle_info_speed,0.0
1575033842621070304,1090,3142754924000,vehicle_info_speed,0.0
1575033842656559702,1091,3142765333000,vehicle_info_speed,0.0
1575033842656563311,1092,3142774973000,vehicle_info_speed,0.0
1575033842675309244,1093,3142785183000,vehicle_info_speed,0.0
1575033842697633637,1094,3142794949000,vehicle_info_speed,0.0
1575033842716510527,1095,3142805151000,vehicle_info_speed,0.0
1575033842733661354,1096,3142815451000,vehicle_info_speed,0.0
1575033842740523468,1097,3142825039000,vehicle_info_speed,0.0
1575033842759688409,1098,3142834992000,vehicle_info_speed,0.0
1575033842779898414,1099,3142845105000,vehicle_info_speed,0.0
1575033842804031498,1100,3142855880000,vehicle_info_speed,0.0
1575033842804057039,1101,3142866115000,vehicle_info_speed,0.0
1575033842836457825,1102,3142875868000,vehicle_info_speed,0.0
1575033842846616828,1103,3142885881000,vehicle_info_speed,0.0
1575033842875353114,1104,3142895895000,vehicle_info_speed,0.0
1575033842875368431,1105,3142905167000,vehicle_info_speed,0.0
1575033842905585774,1106,3142916114000,vehicle_info_speed,0.0
1575033842939049250,1107,3142925881000,vehicle_info_speed,0.0
1575033842939155672,1108,3142935296000,vehicle_info_speed,0.0
1575033842960045099,1109,3142945868000,vehicle_info_speed,0.0
1575033842978511333,1110,3142955880000,vehicle_info_speed,0.0
1575033843000425322,1111,3142966631000,vehicle_info_speed,0.0
1575033843011609537,1112,3142975158000,vehicle_info_speed,0.0
1575033843028686348,1113,3142985886000,vehicle_info_speed,0.0
1575033843048568189,1114,3142995869000,vehicle_info_speed,0.0
1575033843068509249,1115,3143005599000,vehicle_info_speed,0.0
1575033843081245273,1116,3143015331000,vehicle_info_speed,0.0
1575033843099322936,1117,3143025897000,vehicle_info_speed,0.0
1575033843120502493,1118,3143035896000,vehicle_info_speed,0.0
1575033843138718037,1119,3143045890000,vehicle_info_speed,0.0
1575033843152402228,1120,3143055916000,vehicle_info_speed,0.0
1575033843169057048,1121,3143066440000,vehicle_info_speed,0.0
1575033843189775960,1122,3143075323000,vehicle_info_speed,0.0
1575033843210008870,1123,3143085853000,vehicle_info_speed,0.0
1575033843223612712,1124,3143095880000,vehicle_info_speed,0.0
1575033843236998127,1125,3143105911000,vehicle_info_speed,0.0
1575033843256920769,1126,3143115492000,vehicle_info_speed,0.0
1575033843280695030,1127,3143125897000,vehicle_info_speed,0.0
1575033843307753756,1128,3143135869000,vehicle_info_speed,0.0
1575033843307802423,1129,3143145806000,vehicle_info_speed,0.0
1575033843335905404,1130,3143155858000,vehicle_info_speed,0.0
1575033843349295698,1131,3143165942000,vehicle_info_speed,0.0
1575033843360114091,1132,3143175810000,vehicle_info_speed,0.0
1575033843385980082,1133,3143185967000,vehicle_info_speed,0.0
1575033843385995781,1134,3143195897000,vehicle_info_speed,0.0
1575033843419111849,1135,3143205921000,vehicle_info_speed,0.0
1575033843431633250,1136,3143215929000,vehicle_info_speed,0.0
1575033843453053719,1137,3143225821000,vehicle_info_speed,0.0
1575033843467486764,1138,3143235896000,vehicle_info_speed,0.0
1575033843484993983,1139,3143245900000,vehicle_info_speed,0.0
1575033843496264603,1140,3143255853000,vehicle_info_speed,0.0
1575033843518534351,1141,3143266131000,vehicle_info_speed,0.0
1575033843530591196,1142,3143275875000,vehicle_info_speed,0.0
1575033843554906881,1143,3143286528000,vehicle_info_speed,0.0
1575033843574831653,1144,3143295873000,vehicle_info_speed,0.0
1575033843585173987,1145,3143306034000,vehicle_info_speed,0.0
1575033843605197471,1146,3143316090000,vehicle_info_speed,0.0
1575033843624547700,1147,3143326089000,vehicle_info_speed,0.0
1575033843647729279,1148,3143335881000,vehicle_info_speed,0.0
1575033843664049352,1149,3143346121000,vehicle_info_speed,0.0
1575033843681919000,1150,3143355900000,vehicle_info_speed,0.0
1575033843702100603,1151,3143366536000,vehicle_info_speed,0.0
1575033843725209336,1152,3143376810000,vehicle_info_speed,0.0
1575033843745322270,1153,3143387010000,vehicle_info_speed,0.0
1575033843755936866,1154,3143396810000,vehicle_info_speed,0.0
1575033843771790911,1155,3143406983000,vehicle_info_speed,0.0
1575033843783657869,1156,3143416177000,vehicle_info_speed,0.0
1575033843808400806,1157,3143426397000,vehicle_info_speed,0.0
1575033843832763391,1158,3143436811000,vehicle_info_speed,0.0
1575033843832779743,1159,3143446977000,vehicle_info_speed,0.0
1575033843860175334,1160,3143456838000,vehicle_info_speed,0.0
1575033843888929106,1161,3143467491000,vehicle_info_speed,0.0
1575033843889015593,1162,3143476810000,vehicle_info_speed,0.0
1575033843911573339,1163,3143486977000,vehicle_info_speed,0.0
1575033843921921909,1164,3143496219000,vehicle_info_speed,0.0
1575033843950036116,1165,3143506977000,vehicle_info_speed,0.0
1575033843967732588,1166,3143516264000,vehicle_info_speed,0.0
1575033843984037045,1167,3143527062000,vehicle_info_speed,0.0
1575033843998388623,1168,3143536811000,vehicle_info_speed,0.0
1575033844008734354,1169,3143546994000,vehicle_info_speed,0.0
1575033844027448740,1170,3143556810000,vehicle_info_speed,0.0
1575033844047696412,1171,3143567669000,vehicle_info_speed,0.0
1575033844071130408,1172,3143576810000,vehicle_info_speed,0.0
1575033844084975980,1173,3143586976000,vehicle_info_speed,0.0
1575033844098201998,1174,3143596812000,vehicle_info_speed,0.0
1575033844120570737,1175,3143606977000,vehicle_info_speed,0.0
1575033844144463697,1176,3143616463000,vehicle_info_speed,0.0
1575033844166449311,1177,3143626976000,vehicle_info_speed,0.0
1575033844191517192,1178,3143636838000,vehicle_info_speed,0.0
1575033844203676580,1179,3143646977000,vehicle_info_speed,0.0
1575033844220882685,1180,3143656810000,vehicle_info_speed,0.0
1575033844233055708,1181,3143667165000,vehicle_info_speed,0.0
1575033844258016369,1182,3143676826000,vehicle_info_speed,0.0
1575033844278838209,1183,3143686970000,vehicle_info_speed,0.0
1575033844278850816,1184,3143696826000,vehicle_info_speed,0.0
1575033844313795044,1185,3143707015000,vehicle_info_speed,0.0
1575033844331014041,1186,3143716868000,vehicle_info_speed,0.0
1575033844344239412,1187,3143726970000,vehicle_info_speed,0.0
1575033844368526836,1188,3143736806000,vehicle_info_speed,0.0
1575033844373408820,1189,3143746971000,vehicle_info_speed,0.0
1575033844397175566,1190,3143756823000,vehicle_info_speed,0.0
1575033844425009571,1191,3143767124000,vehicle_info_speed,0.0
1575033844425023619,1192,3143776842000,vehicle_info_speed,0.0
1575033844448660143,1193,3143787114000,vehicle_info_speed,0.0
1575033844458551997,1194,3143796823000,vehicle_info_speed,0.0
1575033844490945447,1195,3143807115000,vehicle_info_speed,0.0
1575033844502520936,1196,3143816983000,vehicle_info_speed,0.0
1575033844522384166,1197,3143827114000,vehicle_info_speed,0.0
1575033844540677947,1198,3143837893000,vehicle_info_speed,0.0
1575033844552798994,1199,3143847272000,vehicle_info_speed,0.0
1575033844576991741,1200,3143857810000,vehicle_info_speed,0.0
1575033844596359842,1201,3143867506000,vehicle_info_speed,0.0
1575033844617826379,1202,3143877838000,vehicle_info_speed,0.0
1575033844634865177,1203,3143887893000,vehicle_info_speed,0.0
1575033844656545897,1204,3143897810000,vehicle_info_speed,0.0
1575033844680190744,1205,3143907826000,vehicle_info_speed,0.0
1575033844693531701,1206,3143917166000,vehicle_info_speed,0.0
1575033844728849868,1207,3143927826000,vehicle_info_speed,0.0
1575033844728862339,1208,3143937893000,vehicle_info_speed,0.0
1575033844750704486,1209,3143947854000,vehicle_info_speed,0.0
1575033844767840769,1210,3143957810000,vehicle_info_speed,0.0
1575033844801522761,1211,3143968055000,vehicle_info_speed,0.0
1575033844801538976,1212,3143977810000,vehicle_info_speed,0.0
1575033844821775334,1213,3143987607000,vehicle_info_speed,0.0
1575033844841406635,1214,3143997810000,vehicle_info_speed,0.0
1575033844875185946,1215,3144007876000,vehicle_info_speed,0.0
1575033844875225343,1216,3144017973000,vehicle_info_speed,0.0
1575033844894838675,1217,3144027831000,vehicle_info_speed,0.0
1575033844905840208,1218,3144037893000,vehicle_info_speed,0.0
1575033844929421319,1219,3144047820000,vehicle_info_speed,0.0
1575033844955911822,1220,3144057838000,vehicle_info_speed,0.0
1575033844966888618,1221,3144067985000,vehicle_info_speed,0.0
1575033844991463403,1222,3144077810000,vehicle_info_speed,0.0
1575033845006690800,1223,3144087903000,vehicle_info_speed,0.0
1575033845024435761,1224,3144097810000,vehicle_info_speed,0.0
1575033845055620813,1225,3144107821000,vehicle_info_speed,0.0
1575033845076220738,1226,3144117990000,vehicle_info_speed,0.0
1575033845086343002,1227,3144127841000,vehicle_info_speed,0.0
1575033845123762954,1228,3144137899000,vehicle_info_speed,0.0
1575033845125892495,1229,3144147820000,vehicle_info_speed,0.0
1575033845136457757,1230,3144157826000,vehicle_info_speed,0.0
1575033845160814442,1231,3144167914000,vehicle_info_speed,0.0
1575033845176044915,1232,3144177826000,vehicle_info_speed,0.0
1575033845195177907,1233,3144187903000,vehicle_info_speed,0.0
1575033845214632141,1234,3144197833000,vehicle_info_speed,0.0
1575033845235375161,1235,3144207948000,vehicle_info_speed,0.0
1575033845251554092,1236,3144217876000,vehicle_info_speed,0.0
1575033845261700572,1237,3144227948000,vehicle_info_speed,0.0
1575033845282825541,1238,3144237888000,vehicle_info_speed,0.0
1575033845307337968,1239,3144248044000,vehicle_info_speed,0.0
1575033845319638671,1240,3144257870000,vehicle_info_speed,0.0
1575033845346653601,1241,3144268070000,vehicle_info_speed,0.0
1575033845360998778,1242,3144277823000,vehicle_info_speed,0.0
1575033845375471062,1243,3144288059000,vehicle_info_speed,0.0
1575033845400079579,1244,3144298838000,vehicle_info_speed,0.0
1575033845410123268,1245,3144308827000,vehicle_info_speed,0.0
1575033845436172178,1246,3144317951000,vehicle_info_speed,0.0
1575033845455880588,1247,3144328810000,vehicle_info_speed,0.0
1575033845466237010,1248,3144337932000,vehicle_info_speed,0.0
1575033845502039188,1249,3144348810000,vehicle_info_speed,0.0
1575033845521007234,1250,3144358810000,vehicle_info_speed,0.0
1575033845531366974,1251,3144368838000,vehicle_info_speed,0.0
1575033845543731408,1252,3144378810000,vehicle_info_speed,0.0
1575033845557074774,1253,3144388810000,vehicle_info_speed,0.0
1575033845587614845,1254,3144398810000,vehicle_info_speed,0.0
1575033845602564479,1255,3144408459000,vehicle_info_speed,0.0
1575033845618260279,1256,3144418972000,vehicle_info_speed,0.0
1575033845634194781,1257,3144428810000,vehicle_info_speed,0.0
1575033845671149136,1258,3144439396000,vehicle_info_speed,0.0
1575033845685709422,1259,3144448810000,vehicle_info_speed,0.0
1575033845714531922,1260,3144458810000,vehicle_info_speed,0.0
1575033845731160401,1261,3144468886000,vehicle_info_speed,0.0
1575033845731191427,1262,3144478810000,vehicle_info_speed,0.0
1575033845751449689,1263,3144488980000,vehicle_info_speed,0.0
1575033845771575936,1264,3144498810000,vehicle_info_speed,0.0
1575033845792693388,1265,3144508862000,vehicle_info_speed,0.0
1575033845818718419,1266,3144518810000,vehicle_info_speed,0.0
1575033845818774299,1267,3144528805000,vehicle_info_speed,0.0
1575033845844357888,1268,3144538966000,vehicle_info_speed,0.0
1575033845865017287,1269,3144548833000,vehicle_info_speed,0.0
1575033845886590676,1270,3144558810000,vehicle_info_speed,0.0
1575033845901822208,1271,3144568888000,vehicle_info_speed,0.0
1575033845916489637,1272,3144578810000,vehicle_info_speed,0.0
1575033845931832088,1273,3144588981000,vehicle_info_speed,0.0
1575033845952157859,1274,3144598805000,vehicle_info_speed,0.0
1575033845970650302,1275,3144608805000,vehicle_info_speed,0.0
1575033845981903409,1276,3144618973000,vehicle_info_speed,0.0
1575033845993365232,1277,3144628820000,vehicle_info_speed,0.0
1575033846019196569,1278,3144638945000,vehicle_info_speed,0.0
1575033846030879309,1279,3144648820000,vehicle_info_speed,0.0
1575033846044386910,1280,3144658805000,vehicle_info_speed,0.0
1575033846064899319,1281,3144669007000,vehicle_info_speed,0.0
1575033846081033681,1282,3144678805000,vehicle_info_speed,0.0
1575033846105206832,1283,3144689616000,vehicle_info_speed,0.0
1575033846105229968,1284,3144698805000,vehicle_info_speed,0.0
1575033846139652667,1285,3144708949000,vehicle_info_speed,0.0
1575033846156346909,1286,3144719838000,vehicle_info_speed,0.0
1575033846172978681,1287,3144729052000,vehicle_info_speed,0.0
1575033846199695843,1288,3144738942000,vehicle_info_speed,0.0
1575033846219309986,1289,3144749061000,vehicle_info_speed,0.0
1575033846239673689,1290,3144759268000,vehicle_info_speed,0.0
1575033846269223261,1291,3144769118000,vehicle_info_speed,0.0
1575033846269239743,1292,3144779860000,vehicle_info_speed,0.0
1575033846299288538,1293,3144791132000,vehicle_info_speed,0.0
1575033846311254216,1294,3144799860000,vehicle_info_speed,0.0
1575033846332543471,1295,3144809883000,vehicle_info_speed,0.0
1575033846342813801,1296,3144819858000,vehicle_info_speed,0.0
1575033846356270324,1297,3144829327000,vehicle_info_speed,0.0
1575033846369426882,1298,3144839061000,vehicle_info_speed,0.0
1575033846381617100,1299,3144849861000,vehicle_info_speed,0.0
1575033846405611956,1300,3144859888000,vehicle_info_speed,0.0
1575033846416381274,1301,3144869827000,vehicle_info_speed,0.0
1575033846440774675,1302,3144879860000,vehicle_info_speed,0.0
1575033846451155347,1303,3144889583000,vehicle_info_speed,0.0
1575033846477777105,1304,3144899201000,vehicle_info_speed,0.0
1575033846489622455,1305,3144909877000,vehicle_info_speed,0.0
1575033846509959945,1306,3144919810000,vehicle_info_speed,0.0
1575033846534684833,1307,3144929879000,vehicle_info_speed,0.0
1575033846534698876,1308,3144940194000,vehicle_info_speed,0.0
1575033846558716703,1309,3144949861000,vehicle_info_speed,0.0
1575033846569060721,1310,3144959810000,vehicle_info_speed,0.0
1575033846589483149,1311,3144969838000,vehicle_info_speed,0.0
1575033846618600326,1312,3144979860000,vehicle_info_speed,0.0
1575033846629906154,1313,3144990195000,vehicle_info_speed,0.0
1575033846648704683,1314,3144999861000,vehicle_info_speed,0.0
1575033846671492752,1315,3145009826000,vehicle_info_speed,0.0
1575033846686642584,1316,3145019815000,vehicle_info_speed,0.0
1575033846697631855,1317,3145029805000,vehicle_info_speed,0.0
1575033846711401611,1318,3145039597000,vehicle_info_speed,0.0
1575033846729437438,1319,3145049855000,vehicle_info_speed,0.0
1575033846748453157,1320,3145059860000,vehicle_info_speed,0.0
1575033846748467934,1321,3145069811000,vehicle_info_speed,0.0
1575033846774540375,1322,3145079861000,vehicle_info_speed,0.0
1575033846791130883,1323,3145090099000,vehicle_info_speed,0.0
1575033846808448601,1324,3145099827000,vehicle_info_speed,0.0
1575033846819031250,1325,3145109848000,vehicle_info_speed,0.0
1575033846833675337,1326,3145119827000,vehicle_info_speed,0.0
1575033846853579307,1327,3145129871000,vehicle_info_speed,0.0
1575033846867120202,1328,3145139608000,vehicle_info_speed,0.0
1575033846883121210,1329,3145149949000,vehicle_info_speed,0.0
1575033846893172076,1330,3145159805000,vehicle_info_speed,0.0
1575033846913949080,1331,3145169949000,vehicle_info_speed,0.0
1575033846928441977,1332,3145179833000,vehicle_info_speed,0.0
1575033846947647449,1333,3145189977000,vehicle_info_speed,0.0
1575033846957410434,1334,3145199856000,vehicle_info_speed,0.0
1575033846976955220,1335,3145209999000,vehicle_info_speed,0.0
1575033847007811218,1336,3145219823000,vehicle_info_speed,0.0
1575033847018550886,1337,3145230061000,vehicle_info_speed,0.0
1575033847038446181,1338,3145240436000,vehicle_info_speed,0.0
1575033847058028934,1339,3145250186000,vehicle_info_speed,0.0
1575033847086411592,1340,3145260810000,vehicle_info_speed,0.0
1575033847104549529,1341,3145270827000,vehicle_info_speed,0.0
1575033847119122646,1342,3145280888000,vehicle_info_speed,0.0
1575033847134060886,1343,3145290336000,vehicle_info_speed,0.0
1575033847151234412,1344,3145300867000,vehicle_info_speed,0.0
1575033847167109657,1345,3145310810000,vehicle_info_speed,0.0
1575033847178867730,1346,3145320161000,vehicle_info_speed,0.0
1575033847193343625,1347,3145330810000,vehicle_info_speed,0.0
1575033847203115454,1348,3145340429000,vehicle_info_speed,0.0
1575033847229498567,1349,3145350905000,vehicle_info_speed,0.0
1575033847249077113,1350,3145360810000,vehicle_info_speed,0.0
1575033847258116506,1351,3145370826000,vehicle_info_speed,0.0
1575033847269658765,1352,3145380810000,vehicle_info_speed,0.0
1575033847287616113,1353,3145390693000,vehicle_info_speed,0.0
1575033847302654195,1354,3145400861000,vehicle_info_speed,0.0
1575033847313718176,1355,3145410856000,vehicle_info_speed,0.0
1575033847328213729,1356,3145420810000,vehicle_info_speed,0.0
1575033847341668964,1357,3145430856000,vehicle_info_speed,0.0
1575033847360193199,1358,3145440230000,vehicle_info_speed,0.0
1575033847376865256,1359,3145450805000,vehicle_info_speed,0.0
1575033847389633418,1360,3145460904000,vehicle_info_speed,0.0
1575033847411719297,1361,3145470820000,vehicle_info_speed,0.0
1575033847424231529,1362,3145480805000,vehicle_info_speed,0.0
1575033847437473280,1363,3145490909000,vehicle_info_speed,0.0
1575033847449294347,1364,3145500877000,vehicle_info_speed,0.0
1575033847471885361,1365,3145510820000,vehicle_info_speed,0.0
1575033847494749456,1366,3145520826000,vehicle_info_speed,0.0
1575033847511453978,1367,3145530839000,vehicle_info_speed,0.0
1575033847526155829,1368,3145540537000,vehicle_info_speed,0.0
1575033847541472829,1369,3145550877000,vehicle_info_speed,0.0
1575033847557514538,1370,3145560826000,vehicle_info_speed,0.0
1575033847569412751,1371,3145570820000,vehicle_info_speed,0.0
1575033847584567068,1372,3145580870000,vehicle_info_speed,0.0
1575033847608448679,1373,3145591240000,vehicle_info_speed,0.0
1575033847622294156,1374,3145600853000,vehicle_info_speed,0.0
1575033847637505550,1375,3145611064000,vehicle_info_speed,0.0
1575033847647064988,1376,3145620806000,vehicle_info_speed,0.0
1575033847661512719,1377,3145631064000,vehicle_info_speed,0.0
1575033847683885098,1378,3145640996000,vehicle_info_speed,0.0
1575033847703145735,1379,3145651064000,vehicle_info_speed,0.0
1575033847720666603,1380,3145660805000,vehicle_info_speed,0.0
1575033847743949757,1381,3145672302000,vehicle_info_speed,0.0
1575033847757285907,1382,3145680871000,vehicle_info_speed,0.0
1575033847770031145,1383,3145691214000,vehicle_info_speed,0.0
1575033847783116014,1384,3145700870000,vehicle_info_speed,0.0
1575033847797444548,1385,3145711064000,vehicle_info_speed,0.0
1575033847811518850,1386,3145720820000,vehicle_info_speed,0.0
1575033847832948015,1387,3145731064000,vehicle_info_speed,0.0
1575033847832975125,1388,3145741048000,vehicle_info_speed,0.0
1575033847853019175,1389,3145751167000,vehicle_info_speed,0.0
1575033847872403018,1390,3145760930000,vehicle_info_speed,0.0
1575033847899584275,1391,3145771258000,vehicle_info_speed,0.0
1575033847899601735,1392,3145780944000,vehicle_info_speed,0.0
1575033847923529576,1393,3145791345000,vehicle_info_speed,0.0
1575033847940553748,1394,3145800987000,vehicle_info_speed,0.0
1575033847959619845,1395,3145812112000,vehicle_info_speed,0.0
1575033847976483446,1396,3145821924000,vehicle_info_speed,0.0
1575033847990665461,1397,3145831941000,vehicle_info_speed,0.0
1575033848019050491,1398,3145841172000,vehicle_info_speed,0.0
1575033848029398688,1399,3145851942000,vehicle_info_speed,0.0
1575033848043288201,1400,3145861924000,vehicle_info_speed,0.0
1575033848063013634,1401,3145871941000,vehicle_info_speed,0.0
1575033848073325220,1402,3145881893000,vehicle_info_speed,0.0
1575033848096460219,1403,3145891425000,vehicle_info_speed,0.0
1575033848112442867,1404,3145901925000,vehicle_info_speed,0.0
1575033848125592901,1405,3145911698000,vehicle_info_speed,0.0
1575033848137152269,1406,3145921468000,vehicle_info_speed,0.0
1575033848149151144,1407,3145931500000,vehicle_info_speed,0.0
1575033848167298458,1408,3145941610000,vehicle_info_speed,0.0
1575033848178562497,1409,3145951601000,vehicle_info_speed,0.0
1575033848199004615,1410,3145961387000,vehicle_info_speed,0.0
1575033848212222063,1411,3145971671000,vehicle_info_speed,0.0
1575033848232355085,1412,3145981392000,vehicle_info_speed,0.0
1575033848244487360,1413,3145992202000,vehicle_info_speed,0.0
1575033848256800847,1414,3146002064000,vehicle_info_speed,0.0
1575033848271069816,1415,3146011944000,vehicle_info_speed,0.0
1575033848290861196,1416,3146021906000,vehicle_info_speed,0.0
1575033848310719525,1417,3146031817000,vehicle_info_speed,0.0
1575033848331169260,1418,3146041912000,vehicle_info_speed,0.0
1575033848348034435,1419,3146051863000,vehicle_info_speed,0.0
1575033848360917416,1420,3146061969000,vehicle_info_speed,0.0
1575033848381548792,1421,3146071869000,vehicle_info_speed,0.0
1575033848392744791,1422,3146081970000,vehicle_info_speed,0.0
1575033848405288351,1423,3146091947000,vehicle_info_speed,0.0
1575033848440575200,1424,3146101883000,vehicle_info_speed,0.0
1575033848440593772,1425,3146111920000,vehicle_info_speed,0.0
1575033848461041824,1426,3146121961000,vehicle_info_speed,0.0
1575033848480410725,1427,3146132144000,vehicle_info_speed,0.0
1575033848488487071,1428,3146141965000,vehicle_info_speed,0.0
1575033848507443452,1429,3146151984000,vehicle_info_speed,0.0
1575033848520476235,1430,3146161980000,vehicle_info_speed,0.0
1575033848544495835,1431,3146172170000,vehicle_info_speed,0.0
1575033848560321775,1432,3146181870000,vehicle_info_speed,0.0
1575033848574807160,1433,3146192109000,vehicle_info_speed,0.0
1575033848592189746,1434,3146201955000,vehicle_info_speed,0.0
1575033848615696666,1435,3146212112000,vehicle_info_speed,0.0
1575033848635359812,1436,3146221935000,vehicle_info_speed,0.0
1575033848648725341,1437,3146232581000,vehicle_info_speed,0.0
1575033848668276916,1438,3146242997000,vehicle_info_speed,0.0
1575033848679713620,1439,3146252890000,vehicle_info_speed,0.0
